id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk,lanes_speed,curvature_speed,lanes_curvature,high_speed,high_curvature,few_lanes,no_signs,holiday_risk,speed_category,curvature_category
507566,rural,4,0.12,25,daylight,rainy,False,False,afternoon,False,True,2,0.18,100,3.0,0.48,0,0,0,1,0,low,low
514547,highway,1,0.4,35,dim,rainy,False,False,morning,True,True,0,0.19,35,14.0,0.4,0,0,1,1,1,low,medium
477452,highway,1,0.34,70,dim,foggy,True,True,afternoon,False,False,1,0.5,70,23.8,0.34,1,0,1,0,0,high,medium
314536,rural,1,0.78,45,dim,clear,True,False,afternoon,False,True,1,0.23,45,35.1,0.78,0,1,1,0,0,medium,high
397080,rural,1,0.65,45,dim,clear,False,True,afternoon,True,True,0,0.18,45,29.25,0.65,0,1,1,1,1,medium,high
238369,rural,2,0.94,25,dim,foggy,False,False,morning,False,False,3,0.57,50,23.5,1.88,0,1,1,1,0,low,high
298752,rural,4,0.35,35,daylight,rainy,False,False,afternoon,False,False,2,0.22,140,12.25,1.4,0,0,0,1,0,low,medium
117042,rural,3,0.9,60,dim,foggy,False,True,afternoon,True,False,2,0.63,180,54.0,2.7,1,1,0,1,1,medium,high
367887,rural,3,0.74,45,dim,rainy,True,False,afternoon,False,True,1,0.32,135,33.3,2.2199999999999998,0,1,0,0,0,medium,high
115899,highway,2,0.86,35,night,rainy,False,True,afternoon,True,True,1,0.59,70,30.099999999999998,1.72,0,1,1,1,1,low,high
314275,highway,4,0.95,45,dim,rainy,True,False,morning,True,False,1,0.32,180,42.75,3.8,0,1,0,0,1,medium,high
252808,rural,2,0.81,45,daylight,rainy,True,False,morning,False,False,2,0.35,90,36.45,1.62,0,1,1,0,0,medium,high
359544,rural,4,0.57,45,daylight,rainy,False,True,morning,True,True,2,0.33,180,25.65,2.28,0,1,0,1,1,medium,medium
27988,highway,1,0.05,35,night,foggy,True,True,morning,False,False,1,0.34,35,1.75,0.05,0,0,1,0,0,low,low
46929,urban,3,0.25,25,daylight,rainy,True,False,afternoon,False,True,2,0.19,75,6.25,0.75,0,0,0,0,0,low,low
122036,urban,1,0.79,70,daylight,clear,True,True,morning,False,False,1,0.43,70,55.300000000000004,0.79,1,1,1,0,0,high,high
119065,highway,1,0.39,25,night,rainy,False,True,afternoon,True,True,0,0.2,25,9.75,0.39,0,0,1,1,1,low,medium
50424,rural,1,0.76,45,night,clear,False,True,evening,True,False,1,0.45,45,34.2,0.76,0,1,1,1,1,medium,high
63114,highway,1,0.56,45,night,clear,True,True,evening,True,True,0,0.26,45,25.200000000000003,0.56,0,1,1,0,1,medium,medium
73300,rural,2,0.89,45,dim,foggy,True,True,afternoon,True,False,0,0.34,90,40.05,1.78,0,1,1,0,1,medium,high
394935,urban,1,0.79,60,daylight,foggy,True,True,evening,True,True,2,0.58,60,47.400000000000006,0.79,1,1,1,0,1,medium,high
400427,highway,4,0.37,35,night,rainy,True,True,morning,False,True,2,0.51,140,12.95,1.48,0,0,0,0,0,low,medium
241109,rural,2,0.26,35,dim,rainy,True,True,morning,False,True,1,0.12,70,9.1,0.52,0,0,1,0,0,low,low
222952,urban,3,0.06,35,dim,foggy,False,False,afternoon,True,False,1,0.13,105,2.1,0.18,0,0,0,1,1,low,low
225105,highway,2,0.99,60,dim,foggy,True,True,evening,False,True,3,0.68,120,59.4,1.98,1,1,1,0,0,medium,high
235802,highway,3,0.48,45,dim,foggy,False,False,afternoon,False,False,1,0.17,135,21.599999999999998,1.44,0,0,0,1,0,medium,medium
55748,rural,1,0.19,60,daylight,clear,True,True,morning,True,False,1,0.28,60,11.4,0.19,1,0,1,0,1,medium,low
290248,urban,3,0.33,35,daylight,rainy,False,True,morning,True,True,1,0.13,105,11.55,0.99,0,0,0,1,1,low,medium
333563,urban,3,0.7,45,dim,foggy,True,False,evening,True,True,0,0.32,135,31.499999999999996,2.0999999999999996,0,1,0,0,1,medium,high
321374,rural,1,0.86,60,dim,clear,False,False,evening,True,False,0,0.39,60,51.6,0.86,1,1,1,1,1,medium,high
100335,highway,3,0.37,25,night,rainy,True,True,evening,False,False,1,0.39,75,9.25,1.1099999999999999,0,0,0,0,0,low,medium
251079,urban,2,0.14,35,night,rainy,False,True,morning,False,False,0,0.28,70,4.9,0.28,0,0,1,1,0,low,low
134525,urban,2,0.55,45,night,foggy,True,True,morning,False,False,0,0.58,90,24.750000000000004,1.1,0,1,1,0,0,medium,medium
61313,urban,2,0.34,45,daylight,foggy,True,False,afternoon,False,False,0,0.14,90,15.3,0.68,0,0,1,0,0,medium,medium
75681,rural,2,0.07,60,daylight,rainy,False,True,afternoon,False,False,1,0.2,120,4.2,0.14,1,0,1,1,0,medium,low
269179,urban,3,0.65,60,night,clear,False,False,afternoon,False,True,2,0.62,180,39.0,1.9500000000000002,1,1,0,1,0,medium,high
420879,urban,4,0.47,70,daylight,rainy,True,False,afternoon,True,True,1,0.44,280,32.9,1.88,1,0,0,0,1,high,medium
202691,urban,1,0.05,60,dim,rainy,True,False,afternoon,False,True,1,0.37,60,3.0,0.05,1,0,1,0,0,medium,low
139856,rural,1,0.86,25,dim,rainy,False,False,evening,True,False,1,0.27,25,21.5,0.86,0,1,1,1,1,low,high
67469,urban,2,0.25,45,daylight,clear,False,False,afternoon,True,False,0,0.12,90,11.25,0.5,0,0,1,1,1,medium,low
434619,rural,2,0.59,70,night,rainy,False,False,morning,True,True,2,0.64,140,41.3,1.18,1,1,1,1,1,high,medium
78554,rural,1,0.06,45,dim,foggy,True,False,afternoon,False,True,1,0.15,45,2.6999999999999997,0.06,0,0,1,0,0,medium,low
299148,rural,3,0.76,70,night,foggy,False,False,morning,False,False,0,0.67,210,53.2,2.2800000000000002,1,1,0,1,0,high,high
418081,highway,3,0.36,45,night,clear,False,True,evening,True,False,2,0.25,135,16.2,1.08,0,0,0,1,1,medium,medium
407889,highway,4,0.23,45,daylight,foggy,False,False,morning,True,False,1,0.15,180,10.35,0.92,0,0,0,1,1,medium,low
181961,urban,1,0.15,70,dim,clear,True,True,morning,True,False,2,0.2,70,10.5,0.15,1,0,1,0,1,high,low
48246,urban,3,0.82,60,night,rainy,False,True,evening,False,False,1,0.76,180,49.199999999999996,2.46,1,1,0,1,0,medium,high
440239,urban,3,0.44,35,dim,clear,True,True,afternoon,True,True,2,0.16,105,15.4,1.32,0,0,0,0,1,low,medium
310583,highway,4,0.67,70,daylight,foggy,True,True,afternoon,True,True,1,0.51,280,46.900000000000006,2.68,1,1,0,0,1,high,high
137486,rural,1,0.45,35,dim,foggy,False,True,morning,False,True,2,0.29,35,15.75,0.45,0,0,1,1,0,low,medium
467873,rural,4,0.8,35,daylight,foggy,False,True,afternoon,False,True,1,0.37,140,28.0,3.2,0,1,0,1,0,low,high
213814,rural,3,0.67,60,daylight,foggy,False,False,evening,False,True,0,0.39,180,40.2,2.0100000000000002,1,1,0,1,0,medium,high
371482,urban,3,0.65,60,daylight,clear,True,True,morning,False,False,1,0.4,180,39.0,1.9500000000000002,1,1,0,0,0,medium,high
158173,urban,4,0.29,60,night,clear,True,True,morning,True,False,1,0.49,240,17.4,1.16,1,0,0,0,1,medium,low
252874,highway,3,0.42,70,daylight,rainy,True,False,morning,True,True,0,0.46,210,29.4,1.26,1,0,0,0,1,high,medium
35222,highway,4,0.61,25,dim,rainy,True,False,afternoon,False,True,0,0.32,100,15.25,2.44,0,1,0,0,0,low,high
121856,urban,3,0.11,25,dim,rainy,False,False,evening,False,True,2,0.09,75,2.75,0.33,0,0,0,1,0,low,low
427637,highway,3,0.4,45,daylight,clear,True,False,afternoon,False,True,1,0.18,135,18.0,1.2000000000000002,0,0,0,0,0,medium,medium
430486,rural,1,0.69,35,daylight,clear,False,False,morning,False,True,2,0.15,35,24.15,0.69,0,1,1,1,0,low,high
479272,rural,1,0.38,25,daylight,rainy,True,True,evening,False,False,0,0.32,25,9.5,0.38,0,0,1,0,0,low,medium
151330,rural,4,0.26,60,night,clear,False,False,morning,False,True,1,0.52,240,15.600000000000001,1.04,1,0,0,1,0,medium,low
399421,highway,2,0.36,70,daylight,rainy,False,True,evening,False,False,1,0.36,140,25.2,0.72,1,0,1,1,0,high,medium
155480,rural,4,0.31,25,dim,foggy,True,True,morning,True,False,0,0.21,100,7.75,1.24,0,0,0,0,1,low,medium
381198,urban,2,0.88,35,night,foggy,True,False,morning,True,True,1,0.47,70,30.8,1.76,0,1,1,0,1,low,high
407075,highway,4,0.94,70,daylight,clear,False,False,evening,False,True,3,0.52,280,65.8,3.76,1,1,0,1,0,high,high
155811,urban,4,0.8,25,daylight,rainy,False,False,evening,True,True,3,0.48,100,20.0,3.2,0,1,0,1,1,low,high
183074,highway,4,0.32,45,night,foggy,False,False,morning,False,True,1,0.29,180,14.4,1.28,0,0,0,1,0,medium,medium
506214,urban,3,0.34,60,dim,rainy,False,False,morning,False,False,2,0.3,180,20.400000000000002,1.02,1,0,0,1,0,medium,medium
107841,urban,1,0.65,25,night,clear,True,True,morning,True,False,2,0.42,25,16.25,0.65,0,1,1,0,1,low,high
414188,highway,1,0.75,70,daylight,foggy,True,False,afternoon,True,True,3,0.6,70,52.5,0.75,1,1,1,0,1,high,high
57266,urban,2,0.85,70,dim,foggy,True,False,morning,False,False,2,0.57,140,59.5,1.7,1,1,1,0,0,high,high
328860,highway,4,0.53,45,daylight,clear,False,False,morning,False,True,1,0.17,180,23.85,2.12,0,1,0,1,0,medium,medium
240198,highway,2,0.61,35,daylight,rainy,False,False,afternoon,False,False,1,0.31,70,21.349999999999998,1.22,0,1,1,1,0,low,high
316132,highway,2,0.07,45,dim,rainy,True,True,evening,True,False,1,0.11,90,3.1500000000000004,0.14,0,0,1,0,1,medium,low
399649,highway,4,0.14,25,daylight,clear,False,False,evening,False,True,0,0.02,100,3.5000000000000004,0.56,0,0,0,1,0,low,low
328054,urban,3,0.01,35,dim,foggy,False,True,morning,True,True,2,0.21,105,0.35000000000000003,0.03,0,0,0,1,1,low,low
270654,highway,2,0.38,35,dim,rainy,True,True,afternoon,True,False,1,0.22,70,13.3,0.76,0,0,1,0,1,low,medium
109163,rural,4,0.77,60,night,foggy,True,True,evening,False,False,3,0.86,240,46.2,3.08,1,1,0,0,0,medium,high
462375,rural,4,0.17,60,daylight,rainy,False,False,morning,False,False,2,0.29,240,10.200000000000001,0.68,1,0,0,1,0,medium,low
463737,urban,3,0.21,35,night,rainy,False,False,evening,True,True,0,0.33,105,7.35,0.63,0,0,0,1,1,low,low
487967,highway,2,0.01,45,daylight,clear,False,True,morning,True,True,1,0.01,90,0.45,0.02,0,0,1,1,1,medium,low
486239,highway,3,0.95,60,daylight,rainy,False,True,morning,True,False,3,0.59,180,57.0,2.8499999999999996,1,1,0,1,1,medium,high
329877,highway,1,0.36,70,daylight,rainy,True,False,morning,True,False,2,0.39,70,25.2,0.36,1,0,1,0,1,high,medium
381855,highway,3,0.57,60,night,rainy,False,False,evening,True,False,2,0.67,180,34.199999999999996,1.71,1,1,0,1,1,medium,medium
221005,rural,3,0.86,35,night,foggy,True,True,evening,True,False,0,0.56,105,30.099999999999998,2.58,0,1,0,0,1,low,high
470569,highway,3,0.85,60,night,foggy,False,False,morning,True,False,3,0.83,180,51.0,2.55,1,1,0,1,1,medium,high
153355,rural,4,0.8,70,dim,foggy,False,False,afternoon,False,True,2,0.55,280,56.0,3.2,1,1,0,1,0,high,high
405276,rural,1,0.36,35,daylight,clear,True,False,evening,False,True,1,0.14,35,12.6,0.36,0,0,1,0,0,low,medium
198743,urban,3,0.46,45,dim,clear,True,False,morning,True,True,0,0.14,135,20.7,1.3800000000000001,0,0,0,0,1,medium,medium
21081,rural,3,0.23,60,dim,foggy,True,True,evening,False,True,0,0.38,180,13.8,0.6900000000000001,1,0,0,0,0,medium,low
87323,urban,2,0.34,25,dim,foggy,True,False,morning,True,False,1,0.24,50,8.5,0.68,0,0,1,0,1,low,medium
123115,rural,2,0.57,25,daylight,clear,True,True,afternoon,True,False,1,0.17,50,14.249999999999998,1.14,0,1,1,0,1,low,medium
159076,rural,2,0.69,45,dim,clear,False,True,evening,True,True,1,0.17,90,31.049999999999997,1.38,0,1,1,1,1,medium,high
53703,urban,4,0.73,45,daylight,foggy,False,False,evening,False,False,2,0.24,180,32.85,2.92,0,1,0,1,0,medium,high
329600,urban,1,0.73,25,daylight,foggy,False,False,evening,False,True,0,0.41,25,18.25,0.73,0,1,1,1,0,low,high
39790,highway,2,0.19,70,daylight,foggy,True,False,evening,True,False,2,0.42,140,13.3,0.38,1,0,1,0,1,high,low
94834,urban,2,0.71,60,night,foggy,False,True,afternoon,True,False,1,0.77,120,42.599999999999994,1.42,1,1,1,1,1,medium,high
319412,rural,1,0.88,25,night,rainy,False,True,morning,True,False,2,0.53,25,22.0,0.88,0,1,1,1,1,low,high
15598,rural,3,0.2,35,night,foggy,True,True,afternoon,False,True,0,0.36,105,7.0,0.6000000000000001,0,0,0,0,0,low,low
338140,rural,2,0.75,35,daylight,rainy,False,True,afternoon,False,False,0,0.35,70,26.25,1.5,0,1,1,1,0,low,high
473627,urban,1,0.07,45,night,clear,False,False,afternoon,True,False,1,0.16,45,3.1500000000000004,0.07,0,0,1,1,1,medium,low
328149,rural,3,0.63,25,dim,rainy,False,True,evening,False,False,0,0.25,75,15.75,1.8900000000000001,0,1,0,1,0,low,high
80408,rural,1,0.12,25,daylight,clear,False,True,morning,False,False,2,0.21,25,3.0,0.12,0,0,1,1,0,low,low
490537,highway,2,0.66,60,night,clear,True,True,morning,True,True,3,0.67,120,39.6,1.32,1,1,1,0,1,medium,high
438650,highway,3,0.07,35,daylight,clear,False,True,morning,True,True,1,0.02,105,2.45,0.21000000000000002,0,0,0,1,1,low,low
345948,rural,1,0.69,60,daylight,clear,False,False,afternoon,True,True,1,0.53,60,41.4,0.69,1,1,1,1,1,medium,high
175581,highway,1,0.67,45,dim,rainy,False,True,afternoon,False,False,2,0.31,45,30.150000000000002,0.67,0,1,1,1,0,medium,high
213771,rural,2,0.62,35,night,rainy,False,False,morning,True,True,2,0.54,70,21.7,1.24,0,1,1,1,1,low,high
112998,highway,1,0.52,60,dim,rainy,True,False,morning,False,False,2,0.38,60,31.200000000000003,0.52,1,0,1,0,0,medium,medium
421755,rural,3,0.47,70,dim,foggy,False,False,morning,True,False,2,0.39,210,32.9,1.41,1,0,0,1,1,high,medium
393163,rural,1,0.65,60,dim,clear,True,True,morning,False,False,0,0.39,60,39.0,0.65,1,1,1,0,0,medium,high
436650,highway,2,0.44,70,daylight,foggy,True,True,morning,False,False,2,0.45,140,30.8,0.88,1,0,1,0,0,high,medium
311981,rural,1,0.46,35,dim,rainy,True,False,afternoon,False,False,1,0.22,35,16.1,0.46,0,0,1,0,0,low,medium
238797,urban,2,0.34,35,night,foggy,False,False,afternoon,False,True,2,0.49,70,11.9,0.68,0,0,1,1,0,low,medium
96262,urban,4,0.03,60,daylight,foggy,False,False,morning,True,False,0,0.26,240,1.7999999999999998,0.12,1,0,0,1,1,medium,low
446334,highway,3,0.64,60,dim,foggy,False,True,evening,True,True,1,0.44,180,38.4,1.92,1,1,0,1,1,medium,high
89983,highway,1,0.67,35,dim,clear,True,False,morning,False,True,1,0.16,35,23.450000000000003,0.67,0,1,1,0,0,low,high
61091,urban,2,0.07,35,night,rainy,False,True,morning,False,True,0,0.32,70,2.45,0.14,0,0,1,1,0,low,low
330718,highway,2,0.12,35,daylight,foggy,False,False,evening,False,True,0,0.14,70,4.2,0.24,0,0,1,1,0,low,low
204359,rural,4,0.91,35,daylight,foggy,True,True,morning,False,False,2,0.42,140,31.85,3.64,0,1,0,0,0,low,high
246480,highway,2,0.18,70,daylight,rainy,False,False,evening,True,True,1,0.43,140,12.6,0.36,1,0,1,1,1,high,low
451604,rural,3,0.82,45,dim,rainy,True,True,morning,False,False,1,0.25,135,36.9,2.46,0,1,0,0,0,medium,high
186903,highway,2,0.87,35,night,clear,True,False,evening,True,False,2,0.47,70,30.45,1.74,0,1,1,0,1,low,high
458139,urban,3,0.38,60,daylight,clear,True,True,afternoon,False,False,1,0.24,180,22.8,1.1400000000000001,1,0,0,0,0,medium,medium
365388,highway,1,0.9,35,dim,clear,True,False,afternoon,False,True,0,0.33,35,31.5,0.9,0,1,1,0,0,low,high
175237,urban,4,0.32,45,dim,rainy,True,False,afternoon,True,False,0,0.25,180,14.4,1.28,0,0,0,0,1,medium,medium
241719,urban,1,0.23,25,dim,rainy,False,False,evening,False,True,1,0.17,25,5.75,0.23,0,0,1,1,0,low,low
98491,urban,1,0.85,45,daylight,clear,True,True,morning,False,True,1,0.25,45,38.25,0.85,0,1,1,0,0,medium,high
438838,highway,3,0.53,25,daylight,foggy,False,False,morning,False,False,3,0.43,75,13.25,1.59,0,1,0,1,0,low,medium
19604,highway,4,0.53,35,daylight,clear,True,True,morning,True,True,0,0.17,140,18.55,2.12,0,1,0,0,1,low,medium
259913,rural,2,0.29,60,dim,rainy,True,True,morning,True,True,0,0.39,120,17.4,0.58,1,0,1,0,1,medium,low
278273,rural,3,0.31,45,dim,clear,True,True,morning,False,False,2,0.15,135,13.95,0.9299999999999999,0,0,0,0,0,medium,medium
296904,highway,1,0.56,70,dim,clear,False,True,afternoon,False,True,0,0.34,70,39.2,0.56,1,1,1,1,0,high,medium
37652,urban,2,0.71,45,daylight,clear,False,False,afternoon,True,False,0,0.31,90,31.95,1.42,0,1,1,1,1,medium,high
449946,highway,1,0.12,60,dim,rainy,True,False,afternoon,True,True,0,0.38,60,7.199999999999999,0.12,1,0,1,0,1,medium,low
192907,rural,4,0.55,45,night,foggy,False,False,evening,False,True,2,0.39,180,24.750000000000004,2.2,0,1,0,1,0,medium,medium
198352,urban,1,0.53,45,night,rainy,True,True,afternoon,True,False,2,0.59,45,23.85,0.53,0,1,1,0,1,medium,medium
393202,rural,1,0.83,60,daylight,clear,True,True,afternoon,False,False,1,0.58,60,49.8,0.83,1,1,1,0,0,medium,high
72653,urban,3,0.56,35,dim,foggy,True,True,morning,True,True,1,0.18,105,19.6,1.6800000000000002,0,1,0,0,1,low,medium
425510,urban,4,0.65,35,dim,rainy,False,True,evening,False,True,3,0.39,140,22.75,2.6,0,1,0,1,0,low,high
399311,highway,1,0.26,45,dim,clear,True,False,morning,False,True,0,0.07,45,11.700000000000001,0.26,0,0,1,0,0,medium,low
274407,highway,1,0.6,70,night,clear,False,True,morning,True,False,2,0.6,70,42.0,0.6,1,1,1,1,1,high,medium
475753,highway,3,0.35,45,night,clear,True,True,evening,False,False,1,0.25,135,15.749999999999998,1.0499999999999998,0,0,0,0,0,medium,medium
204080,urban,1,0.1,60,daylight,rainy,True,True,evening,True,False,0,0.36,60,6.0,0.1,1,0,1,0,1,medium,low
447598,urban,1,0.14,70,daylight,foggy,True,False,afternoon,False,True,0,0.34,70,9.8,0.14,1,0,1,0,0,high,low
171467,urban,4,0.97,35,dim,clear,False,True,morning,False,False,1,0.33,140,33.949999999999996,3.88,0,1,0,1,0,low,high
120472,rural,4,0.36,45,daylight,foggy,False,True,afternoon,False,False,0,0.19,180,16.2,1.44,0,0,0,1,0,medium,medium
480007,rural,3,0.89,60,dim,foggy,True,True,afternoon,False,True,2,0.49,180,53.4,2.67,1,1,0,0,0,medium,high
394462,urban,4,0.37,45,dim,rainy,False,True,evening,False,False,2,0.31,180,16.65,1.48,0,0,0,1,0,medium,medium
276542,rural,2,0.71,35,night,rainy,True,True,evening,True,False,0,0.53,70,24.849999999999998,1.42,0,1,1,0,1,low,high
264685,rural,2,0.46,60,daylight,rainy,True,True,evening,False,True,1,0.36,120,27.6,0.92,1,0,1,0,0,medium,medium
171314,highway,1,0.85,25,dim,foggy,True,False,morning,True,True,2,0.41,25,21.25,0.85,0,1,1,0,1,low,high
312062,rural,1,0.68,60,daylight,foggy,True,True,afternoon,False,True,2,0.44,60,40.800000000000004,0.68,1,1,1,0,0,medium,high
486427,rural,4,0.23,45,dim,clear,True,True,morning,True,True,1,0.08,180,10.35,0.92,0,0,0,0,1,medium,low
412349,urban,4,0.06,35,dim,rainy,True,False,afternoon,False,False,1,0.07,140,2.1,0.24,0,0,0,0,0,low,low
350427,urban,4,0.4,70,night,rainy,True,True,afternoon,False,True,1,0.62,280,28.0,1.6,1,0,0,0,0,high,medium
22296,urban,3,0.72,35,night,foggy,False,False,morning,True,False,3,0.59,105,25.2,2.16,0,1,0,1,1,low,high
92030,urban,2,0.43,45,night,foggy,True,True,afternoon,True,True,0,0.43,90,19.35,0.86,0,0,1,0,1,medium,medium
222102,rural,3,0.62,45,daylight,foggy,False,False,afternoon,True,False,1,0.3,135,27.9,1.8599999999999999,0,1,0,1,1,medium,high
46571,rural,1,0.17,35,night,rainy,False,False,afternoon,True,True,0,0.34,35,5.95,0.17,0,0,1,1,1,low,low
49825,urban,4,0.18,70,dim,clear,True,False,afternoon,False,False,1,0.26,280,12.6,0.72,1,0,0,0,0,high,low
24565,rural,1,0.95,60,night,foggy,True,False,morning,True,False,3,0.81,60,57.0,0.95,1,1,1,0,1,medium,high
264595,urban,1,0.13,25,dim,foggy,True,False,morning,False,True,2,0.09,25,3.25,0.13,0,0,1,0,0,low,low
516420,rural,2,0.31,45,night,rainy,True,True,afternoon,False,False,1,0.2,90,13.95,0.62,0,0,1,0,0,medium,medium
323490,urban,3,0.58,60,night,clear,False,True,afternoon,True,True,3,0.65,180,34.8,1.7399999999999998,1,1,0,1,1,medium,medium
91644,rural,3,0.54,45,night,clear,True,False,afternoon,True,True,1,0.34,135,24.3,1.62,0,1,0,0,1,medium,medium
220210,rural,3,0.59,25,night,clear,True,True,morning,True,False,2,0.27,75,14.75,1.77,0,1,0,0,1,low,medium
500849,rural,2,0.2,25,daylight,rainy,False,True,morning,True,True,1,0.24,50,5.0,0.4,0,0,1,1,1,low,low
460361,urban,2,0.53,60,dim,foggy,True,True,evening,False,False,1,0.43,120,31.8,1.06,1,1,1,0,0,medium,medium
460074,highway,1,0.55,45,dim,rainy,True,True,evening,False,True,2,0.2,45,24.750000000000004,0.55,0,1,1,0,0,medium,medium
48669,highway,1,0.15,60,dim,rainy,False,False,evening,True,True,2,0.41,60,9.0,0.15,1,0,1,1,1,medium,low
199452,highway,2,0.1,60,dim,foggy,False,False,evening,True,True,2,0.32,120,6.0,0.2,1,0,1,1,1,medium,low
373139,urban,1,0.07,45,night,rainy,False,False,afternoon,True,False,2,0.21,45,3.1500000000000004,0.07,0,0,1,1,1,medium,low
342099,rural,3,0.54,60,dim,foggy,True,False,afternoon,True,True,3,0.59,180,32.400000000000006,1.62,1,1,0,0,1,medium,medium
175971,highway,2,0.76,60,night,clear,False,False,evening,True,True,1,0.58,120,45.6,1.52,1,1,1,1,1,medium,high
410429,rural,1,0.61,35,night,foggy,True,True,morning,False,False,1,0.49,35,21.349999999999998,0.61,0,1,1,0,0,low,high
422566,rural,3,0.72,45,night,clear,False,True,afternoon,True,True,1,0.32,135,32.4,2.16,0,1,0,1,1,medium,high
461757,highway,4,0.63,45,night,rainy,True,True,evening,True,True,0,0.49,180,28.35,2.52,0,1,0,0,1,medium,high
362270,highway,1,0.65,25,daylight,foggy,True,True,afternoon,True,False,1,0.3,25,16.25,0.65,0,1,1,0,1,low,high
157654,highway,4,0.18,35,dim,clear,False,False,evening,False,True,1,0.08,140,6.3,0.72,0,0,0,1,0,low,low
378160,rural,3,0.86,25,daylight,foggy,True,True,evening,False,True,2,0.27,75,21.5,2.58,0,1,0,0,0,low,high
172365,rural,2,0.58,60,night,rainy,False,True,morning,False,True,0,0.63,120,34.8,1.16,1,1,1,1,0,medium,medium
287206,rural,4,0.6,60,daylight,foggy,True,True,afternoon,True,False,1,0.57,240,36.0,2.4,1,1,0,0,1,medium,medium
472484,urban,3,0.35,45,night,clear,False,True,afternoon,True,True,0,0.26,135,15.749999999999998,1.0499999999999998,0,0,0,1,1,medium,medium
66327,rural,2,0.53,25,night,rainy,True,True,afternoon,True,False,3,0.55,50,13.25,1.06,0,1,1,0,1,low,medium
500325,highway,3,0.14,70,night,clear,False,True,afternoon,False,True,1,0.4,210,9.8,0.42000000000000004,1,0,0,1,0,high,low
33130,rural,3,0.57,45,night,rainy,True,False,morning,False,True,0,0.45,135,25.65,1.71,0,1,0,0,0,medium,medium
370594,highway,4,0.42,45,night,clear,True,True,morning,True,False,0,0.33,180,18.9,1.68,0,0,0,0,1,medium,medium
